t,sat,gss
25625,1,SVA
25626,1,SVA
25627,1,SVA
25628,1,SVA
25629,1,SVA
25630,1,SVA
25631,1,SVA
25632,1,SVA
25633,1,SVA
25634,1,SVA
25635,1,SVA
25636,1,SVA
25637,1,SVA
25638,1,SVA
25639,1,SVA
25640,1,SVA
25641,1,SVA
25642,1,SVA
25643,1,SVA
25644,1,SVA
25645,1,SVA
25646,1,SVA
25647,1,SVA
25648,1,SVA
25649,1,SVA
25650,1,SVA
25651,1,SVA
25652,1,SVA
25653,1,SVA
25654,1,SVA
25655,1,SVA
25656,1,SVA
25657,1,SVA
25658,1,SVA
25659,1,SVA
25660,1,SVA
25661,1,SVA
25662,1,SVA
25663,1,SVA
25664,1,SVA
25665,1,SVA
25666,1,SVA
25667,1,SVA
25668,1,SVA
25669,1,SVA
25670,1,SVA
25671,1,SVA
25672,1,SVA
25673,1,SVA
25674,1,SVA
25675,1,SVA
25676,1,SVA
25677,1,SVA
25678,1,SVA
25679,1,SVA
25680,1,SVA
25681,1,SVA
25682,1,SVA
25683,1,SVA
25684,1,SVA
25685,1,SVA
25686,1,SVA
25687,1,SVA
25688,1,SVA
25689,1,SVA
25690,1,SVA
25691,1,SVA
25692,1,SVA
25693,1,SVA
25694,1,SVA
25695,1,SVA
25696,1,SVA
25697,1,SVA
25698,1,SVA
25699,1,SVA
25700,1,SVA
25701,1,SVA
25702,1,SVA
25703,1,SVA
25704,1,SVA
25705,1,SVA
25706,1,SVA
25707,1,SVA
25708,1,SVA
25709,1,SVA
25710,1,SVA
25711,1,SVA
25712,1,SVA
25713,1,SVA
25714,1,SVA
25715,1,SVA
25716,1,SVA
25717,1,SVA
25718,1,SVA
25719,1,SVA
25720,1,SVA
25721,1,SVA
25722,1,SVA
25723,1,SVA
25724,1,SVA
25725,1,SVA
25726,1,SVA
25727,1,SVA
25728,1,SVA
25729,1,SVA
25730,1,SVA
25731,1,SVA
25732,1,SVA
25733,1,SVA
25734,1,SVA
25735,1,SVA
25736,1,SVA
25737,1,SVA
25738,1,SVA
25739,1,SVA
25740,1,SVA
25741,1,SVA
25742,1,SVA
25743,1,SVA
25744,1,SVA
25745,1,SVA
25746,1,SVA
25747,1,SVA
25748,1,SVA
25749,1,SVA
25750,1,SVA
25751,1,SVA
25752,1,SVA
25753,1,SVA
25754,1,SVA
25755,1,SVA
25756,1,SVA
25757,1,SVA
25758,1,SVA
25759,1,SVA
25760,1,SVA
25761,1,SVA
25762,1,SVA
25763,1,SVA
25764,1,SVA
25765,1,SVA
25766,1,SVA
25767,1,SVA
25768,1,SVA
25769,1,SVA
25770,1,SVA
25771,1,SVA
25772,1,SVA
25773,1,SVA
25774,1,SVA
25775,1,SVA
25776,1,SVA
25777,1,SVA
25778,1,SVA
25779,1,SVA
25780,1,SVA
25781,1,SVA
25782,1,SVA
25783,1,SVA
25784,1,SVA
25785,1,SVA
25786,1,SVA
25787,1,SVA
25788,1,SVA
25789,1,SVA
25790,1,SVA
25791,1,SVA
25792,1,SVA
25793,1,SVA
25794,1,SVA
25795,1,SVA
25796,1,SVA
25797,1,SVA
25798,1,SVA
25799,1,SVA
25800,1,SVA
25801,1,SVA
25802,1,SVA
25803,1,SVA
25804,1,SVA
25805,1,SVA
25806,1,SVA
25807,1,SVA
25808,1,SVA
25809,1,SVA
25810,1,SVA
25811,1,SVA
25812,1,SVA
25813,1,SVA
25814,1,SVA
25815,1,SVA
25816,1,SVA
25817,1,SVA
25818,1,SVA
25819,1,SVA
25820,1,SVA
25821,1,SVA
25822,1,SVA
25823,1,SVA
25824,1,SVA
25825,1,SVA
25826,1,SVA
25827,1,SVA
25828,1,SVA
25829,1,SVA
25830,1,SVA
25831,1,SVA
25832,1,SVA
25833,1,SVA
25834,1,SVA
25835,1,SVA
25836,1,SVA
25837,1,SVA
25838,1,SVA
25839,1,SVA
25840,1,SVA
25841,1,SVA
25842,1,SVA
25843,1,SVA
25844,1,SVA
25845,1,SVA
25846,1,SVA
25847,1,SVA
25848,1,SVA
25849,1,SVA
25850,1,SVA
25851,1,SVA
25852,1,SVA
25853,1,SVA
25854,1,SVA
25855,1,SVA
25856,1,SVA
25857,1,SVA
25858,1,SVA
25859,1,SVA
25860,1,SVA
25861,1,SVA
25862,1,SVA
25863,1,SVA
25864,1,SVA
25865,1,SVA
25866,1,SVA
25867,1,SVA
25868,1,SVA
25869,1,SVA
25870,1,SVA
25871,1,SVA
25872,1,SVA
25873,1,SVA
25874,1,SVA
25875,1,SVA
25876,1,SVA
25877,1,SVA
25878,1,SVA
25879,1,SVA
25880,1,SVA
25881,1,SVA
25882,1,SVA
25883,1,SVA
25884,1,SVA
25885,1,SVA
25886,1,SVA
25887,1,SVA
25888,1,SVA
25889,1,SVA
25890,1,SVA
25891,1,SVA
25892,1,SVA
25893,1,SVA
25894,1,SVA
25895,1,SVA
25896,1,SVA
25897,1,SVA
25898,1,SVA
25899,1,SVA
25900,1,SVA
25901,1,SVA
25902,1,SVA
25903,1,SVA
25904,1,SVA
25905,1,SVA
25906,1,SVA
25907,1,SVA
25908,1,SVA
25909,1,SVA
25910,1,SVA
25911,1,SVA
25912,1,SVA
25913,1,SVA
25914,1,SVA
25915,1,SVA
25916,1,SVA
25917,1,SVA
25918,1,SVA
25919,1,SVA
25920,1,SVA
25921,1,SVA
25922,1,SVA
25923,1,SVA
25924,1,SVA
25925,1,SVA
25926,1,SVA
25927,1,SVA
25928,1,SVA
25929,1,SVA
25930,1,SVA
25931,1,SVA
25932,1,SVA
25933,1,SVA
25934,1,SVA
25935,1,SVA
25936,1,SVA
25937,1,SVA
25938,1,SVA
25939,1,SVA
25940,1,SVA
25941,1,SVA
25942,1,SVA
25943,1,SVA
25944,1,SVA
25945,1,SVA
25946,1,SVA
25947,1,SVA
25948,1,SVA
25949,1,SVA
25950,1,SVA
25951,1,SVA
25952,1,SVA
25953,1,SVA
25954,1,SVA
25955,1,SVA
25956,1,SVA
25957,1,SVA
25958,1,SVA
25959,1,SVA
25960,1,SVA
25961,1,SVA
25962,1,SVA
25963,1,SVA
25964,1,SVA
25965,1,SVA
25966,1,SVA
25967,1,SVA
25968,1,SVA
25969,1,SVA
25970,1,SVA
25971,1,SVA
25972,1,SVA
25973,1,SVA
25974,1,SVA
25975,1,SVA
25976,1,SVA
25977,1,SVA
25978,1,SVA
25979,1,SVA
25980,1,SVA
25981,1,SVA
25982,1,SVA
25983,1,SVA
25984,1,SVA
25985,1,SVA
25986,1,SVA
25987,1,SVA
25988,1,SVA
25989,1,SVA
25990,1,SVA
25991,1,SVA
25992,1,SVA
25993,1,SVA
25994,1,SVA
25995,1,SVA
25996,1,SVA
25997,1,SVA
25998,1,SVA
25999,1,SVA
26000,1,SVA
26001,1,SVA
26002,1,SVA
26003,1,SVA
26004,1,SVA
26005,1,SVA
26006,1,SVA
26007,1,SVA
26008,1,SVA
26009,1,SVA
26010,1,SVA
26011,1,SVA
26012,1,SVA
26013,1,SVA
26014,1,SVA
26015,1,SVA
26016,1,SVA
26017,1,SVA
26018,1,SVA
26019,1,SVA
26020,1,SVA
26021,1,SVA
26022,1,SVA
26023,1,SVA
26024,1,SVA
26025,1,SVA
26026,1,SVA
26027,1,SVA
26028,1,SVA
27213,1,SVA
27214,1,SVA
27215,1,SVA
27216,1,SVA
27217,1,SVA
27218,1,SVA
27219,1,SVA
27220,1,SVA
27221,1,SVA
27222,1,SVA
27223,1,SVA
27224,1,SVA
27225,1,SVA
27226,1,SVA
27227,1,SVA
27228,1,SVA
27229,1,SVA
27230,1,SVA
27231,1,SVA
27232,1,SVA
27233,1,SVA
27234,1,SVA
27235,1,SVA
27236,1,SVA
27237,1,SVA
27238,1,SVA
27239,1,SVA
27240,1,SVA
27241,1,SVA
27242,1,SVA
27243,1,SVA
27244,1,SVA
27245,1,SVA
27246,1,SVA
27247,1,SVA
27248,1,SVA
27249,1,SVA
27250,1,SVA
27251,1,SVA
27252,1,SVA
27253,1,SVA
27254,1,SVA
27255,1,SVA
27256,1,SVA
27257,1,SVA
27258,1,SVA
27259,1,SVA
27260,1,SVA
27261,1,SVA
27262,1,SVA
27263,1,SVA
27264,1,SVA
27265,1,SVA
27266,1,SVA
27267,1,SVA
27268,1,SVA
27269,1,SVA
27270,1,SVA
27271,1,SVA
27272,1,SVA
27273,1,SVA
27274,1,SVA
27275,1,SVA
27276,1,SVA
27277,1,SVA
27278,1,SVA
27279,1,SVA
27280,1,SVA
27281,1,SVA
27282,1,SVA
27283,1,SVA
27284,1,SVA
27285,1,SVA
27286,1,SVA
27287,1,SVA
27288,1,SVA
27289,1,SVA
27290,1,SVA
27291,1,SVA
27292,1,SVA
27293,1,SVA
27294,1,SVA
27295,1,SVA
27296,1,SVA
27297,1,SVA
27298,1,SVA
27299,1,SVA
27300,1,SVA
27301,1,SVA
27302,1,SVA
27303,1,SVA
27304,1,SVA
27305,1,SVA
27306,1,SVA
27307,1,SVA
27308,1,SVA
27309,1,SVA
27310,1,SVA
27311,1,SVA
27312,1,SVA
27313,1,SVA
27314,1,SVA
27315,1,SVA
27316,1,SVA
27317,1,SVA
27318,1,SVA
27319,1,SVA
27320,1,SVA
27321,1,SVA
27322,1,SVA
27323,1,SVA
27324,1,SVA
27325,1,SVA
27326,1,SVA
27327,1,SVA
27328,1,SVA
27329,1,SVA
27330,1,SVA
27331,1,SVA
27332,1,SVA
27333,1,SVA
27334,1,SVA
27335,1,SVA
27336,1,SVA
27337,1,SVA
27338,1,SVA
27339,1,SVA
27340,1,SVA
27341,1,SVA
27342,1,SVA
27343,1,SVA
27344,1,SVA
27345,1,SVA
27346,1,SVA
27347,1,SVA
27348,1,SVA
27349,1,SVA
27350,1,SVA
27351,1,SVA
27352,1,SVA
27353,1,SVA
27354,1,SVA
27355,1,SVA
27356,1,SVA
27357,1,SVA
27358,1,SVA
27359,1,SVA
27360,1,SVA
27361,1,SVA
27362,1,SVA
27363,1,SVA
27364,1,SVA
27365,1,SVA
27366,1,SVA
27367,1,SVA
27368,1,SVA
27369,1,SVA
27370,1,SVA
27371,1,SVA
27372,1,SVA
27373,1,SVA
27374,1,SVA
27375,1,SVA
27376,1,SVA
27377,1,SVA
27378,1,SVA
27379,1,SVA
27380,1,SVA
27381,1,SVA
27382,1,SVA
27383,1,SVA
27384,1,SVA
27385,1,SVA
27386,1,SVA
27387,1,SVA
27388,1,SVA
27389,1,SVA
27390,1,SVA
27391,1,SVA
27392,1,SVA
27393,1,SVA
27394,1,SVA
27395,1,SVA
27396,1,SVA
27397,1,SVA
27398,1,SVA
27399,1,SVA
27400,1,SVA
27401,1,SVA
27402,1,SVA
27403,1,SVA
27404,1,SVA
27405,1,SVA
27406,1,SVA
27407,1,SVA
27408,1,SVA
27409,1,SVA
27410,1,SVA
27411,1,SVA
27412,1,SVA
27413,1,SVA
27414,1,SVA
27415,1,SVA
27416,1,SVA
27417,1,SVA
27418,1,SVA
27419,1,SVA
27420,1,SVA
27421,1,SVA
27422,1,SVA
27423,1,SVA
27424,1,SVA
27425,1,SVA
27426,1,SVA
27427,1,SVA
27428,1,SVA
27429,1,SVA
27430,1,SVA
27431,1,SVA
27432,1,SVA
27433,1,SVA
27434,1,SVA
27435,1,SVA
27436,1,SVA
27437,1,SVA
27438,1,SVA
27439,1,SVA
27440,1,SVA
27441,1,SVA
27442,1,SVA
27443,1,SVA
27444,1,SVA
27445,1,SVA
27446,1,SVA
27447,1,SVA
27448,1,SVA
27449,1,SVA
27450,1,SVA
27451,1,SVA
27452,1,SVA
27453,1,SVA
27454,1,SVA
27455,1,SVA
27456,1,SVA
27457,1,SVA
27458,1,SVA
27459,1,SVA
27460,1,SVA
27461,1,SVA
27462,1,SVA
27463,1,SVA
27464,1,SVA
27465,1,SVA
27466,1,SVA
27467,1,SVA
27468,1,SVA
27469,1,SVA
27470,1,SVA
27471,1,SVA
27472,1,SVA
27473,1,SVA
27474,1,SVA
27475,1,SVA
27476,1,SVA
27477,1,SVA
27478,1,SVA
27479,1,SVA
27480,1,SVA
27481,1,SVA
27482,1,SVA
27483,1,SVA
27484,1,SVA
27485,1,SVA
27486,1,SVA
27487,1,SVA
27488,1,SVA
27489,1,SVA
27490,1,SVA
27491,1,SVA
27492,1,SVA
27493,1,SVA
27494,1,SVA
27495,1,SVA
27496,1,SVA
27497,1,SVA
27498,1,SVA
27499,1,SVA
27500,1,SVA
27501,1,SVA
27502,1,SVA
27503,1,SVA
27504,1,SVA
27505,1,SVA
27506,1,SVA
27507,1,SVA
27508,1,SVA
27509,1,SVA
27510,1,SVA
27511,1,SVA
27512,1,SVA
27513,1,SVA
27514,1,SVA
27515,1,SVA
27516,1,SVA
27517,1,SVA
27518,1,SVA
27519,1,SVA
27520,1,SVA
27521,1,SVA
27522,1,SVA
27523,1,SVA
27524,1,SVA
27525,1,SVA
27526,1,SVA
27527,1,SVA
27528,1,SVA
27529,1,SVA
27530,1,SVA
27531,1,SVA
27532,1,SVA
27533,1,SVA
27534,1,SVA
27535,1,SVA
27536,1,SVA
27537,1,SVA
27538,1,SVA
27539,1,SVA
27540,1,SVA
27541,1,SVA
27542,1,SVA
27543,1,SVA
27544,1,SVA
27545,1,SVA
27546,1,SVA
27547,1,SVA
27548,1,SVA
27549,1,SVA
27550,1,SVA
27551,1,SVA
27552,1,SVA
27553,1,SVA
27554,1,SVA
27555,1,SVA
27556,1,SVA
27557,1,SVA
27558,1,SVA
27559,1,SVA
27560,1,SVA
27561,1,SVA
27562,1,SVA
27563,1,SVA
27564,1,SVA
27565,1,SVA
27566,1,SVA
27567,1,SVA
27568,1,SVA
27569,1,SVA
27570,1,SVA
27571,1,SVA
27572,1,SVA
27573,1,SVA
27574,1,SVA
27575,1,SVA
27576,1,SVA
27577,1,SVA
27578,1,SVA
27579,1,SVA
27580,1,SVA
27581,1,SVA
27582,1,SVA
27583,1,SVA
27584,1,SVA
27585,1,SVA
27586,1,SVA
27587,1,SVA
27588,1,SVA
27589,1,SVA
27590,1,SVA
27591,1,SVA
27592,1,SVA
27593,1,SVA
27594,1,SVA
27595,1,SVA
27596,1,SVA
27597,1,SVA
27598,1,SVA
27599,1,SVA
27600,1,SVA
27601,1,SVA
27602,1,SVA
27603,1,SVA
27604,1,SVA
27605,1,SVA
27606,1,SVA
27607,1,SVA
27608,1,SVA
27609,1,SVA
27610,1,SVA
27611,1,SVA
27612,1,SVA
27613,1,SVA
27614,1,SVA
27615,1,SVA
27616,1,SVA
27617,1,SVA
27618,1,SVA
27619,1,SVA
27620,1,SVA
27621,1,SVA
27622,1,SVA
27623,1,SVA
27624,1,SVA
27625,1,SVA
27626,1,SVA
27627,1,SVA
27628,1,SVA
27629,1,SVA
27630,1,SVA
27631,1,SVA
27632,1,SVA
27633,1,SVA
27634,1,SVA
27635,1,SVA
27636,1,SVA
27637,1,SVA
27638,1,SVA
27639,1,SVA
27640,1,SVA
27641,1,SVA
27642,1,SVA
27643,1,SVA
27644,1,SVA
27645,1,SVA
27646,1,SVA
27647,1,SVA
27648,1,SVA
27649,1,SVA
27650,1,SVA
27651,1,SVA
27652,1,SVA
27653,1,SVA
27654,1,SVA
27655,1,SVA
27656,1,SVA
27657,1,SVA
27658,1,SVA
27659,1,SVA
27660,1,SVA
27661,1,SVA
27662,1,SVA
27663,1,SVA
27664,1,SVA
27665,1,SVA
27666,1,SVA
27667,1,SVA
27668,1,SVA
27669,1,SVA
27670,1,SVA
27671,1,SVA
27672,1,SVA
27673,1,SVA
27674,1,SVA
27675,1,SVA
27676,1,SVA
27677,1,SVA
27678,1,SVA
27679,1,SVA
27680,1,SVA
27681,1,SVA
27682,1,SVA
27683,1,SVA
27684,1,SVA
27685,1,SVA
27686,1,SVA
27687,1,SVA
27688,1,SVA
27689,1,SVA
27690,1,SVA
27691,1,SVA
27692,1,SVA
27693,1,SVA
27694,1,SVA
27695,1,SVA
27696,1,SVA
27697,1,SVA
27698,1,SVA
27699,1,SVA
27700,1,SVA
27701,1,SVA
27702,1,SVA
27703,1,SVA
27704,1,SVA
27705,1,SVA
27706,1,SVA
27707,1,SVA
27708,1,SVA
27709,1,SVA
27710,1,SVA
27711,1,SVA
27712,1,SVA
27713,1,SVA
27714,1,SVA
27715,1,SVA
27716,1,SVA
27717,1,SVA
27718,1,SVA
27719,1,SVA
27720,1,SVA
27721,1,SVA
27722,1,SVA
27723,1,SVA
27724,1,SVA
27725,1,SVA
27726,1,SVA
27727,1,SVA
27728,1,SVA
27729,1,SVA
27730,1,SVA
27731,1,SVA
27732,1,SVA
27733,1,SVA
27734,1,SVA
27735,1,SVA
27736,1,SVA
27737,1,SVA
27738,1,SVA
27739,1,SVA
27740,1,SVA
27741,1,SVA
27742,1,SVA
27743,1,SVA
27744,1,SVA
27745,1,SVA
27746,1,SVA
27747,1,SVA
27748,1,SVA
27749,1,SVA
27750,1,SVA
27751,1,SVA
27752,1,SVA
27753,1,SVA
27754,1,SVA
27755,1,SVA
28769,1,SVA
28770,1,SVA
28771,1,SVA
28772,1,SVA
28773,1,SVA
28774,1,SVA
28775,1,SVA
28776,1,SVA
28777,1,SVA
28778,1,SVA
28779,1,SVA
28780,1,SVA
28781,1,SVA
28782,1,SVA
28783,1,SVA
28784,1,SVA
28785,1,SVA
28786,1,SVA
28787,1,SVA
28788,1,SVA
28789,1,SVA
28790,1,SVA
28791,1,SVA
28792,1,SVA
28793,1,SVA
28794,1,SVA
28795,1,SVA
28796,1,SVA
28797,1,SVA
28798,1,SVA
28799,1,SVA
